sample_id,iou_score
r001s037_138,0.1941
r003s003_50,0.6869
r028s012_101,0.5673
r017s110_20,0.0000
r004s035_87,0.7288
r009s126_38,0.5417
r045s002_85,0.3961
r038s049_107,0.4611
r031s003_90,0.5588
r040s016_113,0.7436
r042s029_113,0.3924
r031s008_101,0.6000
r018s011_106,0.6786
r004s036_91,0.6774
r040s020_97,0.2934
r003s004_85,0.5799
r034s006_110,0.8526
r038s020_56,1.0000
r048s002_106,0.4812
r009s011_37,0.5893
r035s007_68,0.4006
r040s015_81,0.4503
r009s052_124,0.3658
r042s023_140,0.4606
r002s010_113,0.2367
r040s020_90,0.4757
r038s020_50,1.0000
r017s110_37,0.7858
r038s060_69,0.5236
r001s033_112,0.7265
r009s120_80,0.8000
r027s015_86,0.6687
r001s033_71,0.5835
r009s108_75,0.5666
r034s009_88,0.2716
r040s015_74,0.5169
r034s025_67,0.6515
r040s002_86,0.6667
r044s002_104,0.5363
r031s025_68,0.3706
r031s024_59,0.4454
r040s028_75,0.6394
r001s014_93,0.3896
r001s037_96,0.7500
r040s028_97,0.6787
r004s016_71,0.6633
r029s010_59,0.6559
r031s010_101,0.7273
r031s025_119,0.6167
r027s009_65,0.7378
r038s091_88,0.5840
r004s016_118,0.6667
r005s015_42,0.7214
r003s015_106,0.7064
r001s002_50,0.5766
r001s033_116,0.8079
r009s044_103,0.3520
r038s054_108,0.4426
r040s051_86,0.7826
r031s024_45,0.3043
r031s030_110,0.6085
r040s051_84,0.4524
r005s015_26,0.7045
r048s002_37,0.2857
r048s037_94,0.7770
r047s021_71,0.6541
r031s018_90,0.4105
r034s046_34,1.0000
r038s085_105,0.2261
r011s016_83,0.6389
r002s010_62,0.6672
r001s036_85,0.5829
r009s011_100,0.8333
r044s003_96,0.6144
r040s071_80,0.2977
r045s002_100,0.7052
r031s021_41,0.7292
r009s050_45,0.5000
r046s012_109,0.6522
r009s098_92,0.5921
r004s021_123,0.7069
r040s015_27,0.5098
r040s001_101,0.8333
r011s002_83,0.7020
r005s046_108,0.4126
r040s071_60,0.5833
r031s009_27,0.6762
r048s015_144,0.7018
r038s049_131,0.5329
r038s049_110,0.4556
r027s015_87,0.4966
r011s025_89,0.4277
r031s013_135,0.3927
r004s032_124,0.4777
r005s015_43,0.6834
r015s008_108,0.6170
r003s002_96,0.3574
r042s015_97,0.3166
r009s089_68,0.4151
r001s037_87,0.3166
r009s009_75,0.4318
r004s033_91,0.5616
r004s036_80,0.7175
r046s001_100,0.6705
r009s089_87,0.5901
r031s011_84,0.4500
r038s049_65,0.0093
r001s002_116,0.6667
r027s017_82,0.6688
r031s015_57,0.8000
r023s014_83,0.6429
r040s069_99,0.2422
r027s009_108,0.4169
r010s026_67,0.5556
r009s110_100,0.7321
r015s010_97,0.5036
r052s025_64,0.2732
r011s002_95,0.7500
r009s077_9,0.6000
r004s031_60,0.5121
r031s024_112,0.6824
r047s018_128,0.6316
r048s002_111,0.4821
r035s007_75,0.6299
r047s018_127,0.6019
r046s005_116,0.6828
r031s034_81,0.7945
r009s089_128,0.4854
r028s026_96,0.4183
r010s012_100,0.6825
r040s069_76,0.4815
r046s012_81,0.8391
r009s108_91,0.6523
r040s022_101,0.7333
r040s015_50,0.6815
r045s002_93,0.3755
r047s039_69,0.2603
r004s023_124,0.3194
r040s059_43,0.7014
r005s015_113,0.6156
r038s060_28,0.1633
r038s032_51,0.1876
r040s015_54,0.6508
r004s031_82,0.3513
r048s032_113,0.7136
r004s023_131,0.4545
r009s098_95,0.6437
r038s024_65,0.4583
r031s024_114,0.8500
r040s072_61,0.2169
r009s057_72,0.7000
r048s037_114,0.6393
r014s008_51,0.6000
r038s020_82,0.4598
r011s002_66,0.6939
r038s028_86,0.1897
r010s013_101,0.5873
r031s003_100,0.2834
r029s004_86,0.3177
r038s049_130,0.5210
r003s004_100,0.4182
r040s043_114,1.0000
r027s017_89,0.6195
r031s026_90,0.7615
r015s008_124,0.5714
r040s046_80,0.8500
r031s037_76,0.7095
r011s025_81,0.7500
r001s005_107,0.7086
r023s002_107,0.1117
r009s093_86,0.5750
r009s066_81,0.3514
r003s015_76,0.4286
r027s052_37,0.4615
r038s025_95,0.3067
r038s025_72,0.2232
r004s031_38,0.8889
r004s033_31,0.4491
r004s031_49,0.3750
r031s011_52,0.7292
r017s110_68,0.6447
r001s015_105,0.2701
r042s029_74,0.5215
r047s039_86,0.4950
r015s010_130,0.6425
r011s031_79,0.0000
r042s030_80,0.1746
r046s006_91,0.6909
r027s015_75,0.4553
r031s034_101,0.7305
r031s016_89,0.8023
r031s034_31,0.6455
r046s012_116,0.5952
r042s028_65,0.6835
r042s029_44,0.7822
r004s023_119,0.3677
r018s011_149,0.5185
r003s009_112,0.0879
r010s028_107,0.7857
r011s022_67,0.7500
r048s037_130,0.5510
r031s034_100,0.7331
r009s006_118,0.5000
r009s119_89,0.3000
r040s059_37,0.0548
r031s009_55,0.5429
r001s021_76,0.4857
r015s010_147,0.5459
r004s036_85,0.6162
r009s002_70,0.5000
r001s005_80,0.3863
r040s020_93,0.4175
r038s032_60,0.1904
r040s002_83,0.6250
r001s033_75,0.4718
r031s024_30,0.7222
r004s032_115,0.2946
r048s036_82,0.5103
r005s015_23,0.7238
r027s001_89,0.4602
r040s059_85,0.1705
r038s025_94,0.3290
r031s025_109,0.5792
r052s015_64,0.5500
r040s071_140,0.1258
r004s007_72,0.6364
r052s025_35,0.7755
r031s011_122,0.5115
r017s110_47,0.6835
r009s083_124,0.7442
r042s023_73,0.6698
r004s031_31,0.9583
r040s030_55,0.6015
r004s016_82,0.5984
r003s009_97,0.2885
r004s034_90,0.7006
r048s002_133,0.6011
r004s033_142,0.7869
r046s012_113,0.3659
r031s034_92,0.7198
r042s029_37,0.4459
r002s010_51,0.5584
r005s046_116,0.3529
r009s020_108,0.7983
r010s018_75,0.7353
r004s034_110,0.7255
r004s016_104,0.2833
r040s020_71,0.4710
r040s043_120,0.4444
r003s003_116,0.3247
r038s065_34,0.3622
r044s003_74,0.4000
r024s014_123,0.4615
r038s032_39,0.4775
r001s021_79,0.5455
r040s016_95,0.4609
r042s010_148,0.7614
r046s005_125,0.6419
r029s003_70,0.4488
r004s033_124,0.6486
r009s110_96,0.5952
r023s002_143,0.8889
r029s010_73,0.3810
r040s048_61,0.7442
r015s008_99,0.4717
r003s004_116,0.0829
r010s002_90,0.5886
r040s030_96,0.6545
r009s010_43,0.8254
r040s015_109,0.7049
r003s009_76,0.4588
r038s060_43,0.5874
r044s002_54,0.5457
r038s060_26,0.4000
r003s004_92,0.5245
r003s015_110,0.6821
r031s016_85,0.6081
r004s023_133,0.4358
r040s030_139,0.4595
r042s023_95,0.3110
r047s021_77,0.6327
r023s001_99,0.6743
r038s028_77,0.2994
r038s091_45,0.6338
r046s005_57,0.6278
r009s114_72,0.6000
r031s021_61,0.4667
r047s043_84,0.5725
r003s003_130,0.7517
r048s032_129,0.7361
r047s026_108,0.6595
r001s037_110,0.2969
r011s028_93,0.8333
r038s040_49,1.0000
r028s026_95,0.5164
r040s015_105,0.6705
r040s011_90,0.3606
r040s001_89,0.4429
r003s009_64,0.4037
r011s025_86,0.5574
r018s011_98,0.7031
r009s044_77,0.1789
r004s021_72,0.4918
r009s092_113,0.7143
r001s014_90,0.3011
r003s015_64,0.6667
r042s030_99,0.3169
r027s009_62,0.8527
r031s015_85,0.4959
r029s004_97,0.5180
r048s037_119,0.5888
r001s005_61,0.6480
r018s011_83,0.6310
r018s011_136,0.6275
r038s032_84,0.4238
r034s006_91,0.7400
r035s007_63,0.3917
r027s017_94,0.4144
r009s050_93,0.4600
r042s010_133,0.5941
r004s036_115,0.5000
r010s018_103,0.7879
r031s009_80,0.7037
r005s015_52,0.5079
r027s009_58,0.6421
r004s031_61,0.2200
r042s013_84,0.5437
r009s009_17,0.5842
r004s032_94,0.3162
r003s009_122,0.5932
r009s044_121,0.2408
r003s004_62,0.6582
r031s010_73,0.6562
r009s083_93,0.3580
r009s089_70,0.5041
r003s004_63,0.6428
r040s069_38,0.6552
r003s009_104,0.0429
r005s015_129,0.6527
r031s026_96,0.6667
r004s035_100,0.6329
r009s044_66,0.5298
r052s025_72,0.2566
r009s119_83,0.5000
r040s030_125,0.7473
r009s009_31,0.5634
r009s094_39,0.7500
r009s108_103,0.6234
r009s119_85,0.5833
r045s002_68,0.6852
r040s030_53,0.5837
r003s003_101,0.5732
r005s015_91,0.5710
r042s023_124,0.1818
r003s004_113,0.0964
r004s035_93,0.7055
r042s028_54,0.7626
r031s021_36,0.8000
r031s030_87,0.6620
r005s045_49,0.5000
r004s033_65,0.5640
r029s010_71,0.5538
r042s028_33,0.6282
r035s007_76,0.6463
r009s089_60,0.1786
r005s046_98,0.5878
r004s021_86,0.5839
r028s026_103,0.5472
r009s108_52,0.3874
r042s028_66,0.6679
r040s030_72,0.5546
r042s028_72,0.5863
r009s077_33,0.6810
r050s015_51,0.5000
r040s011_82,0.6088
r029s004_127,0.0000
r040s046_85,0.6667
r047s007_77,0.3238
r019s012_103,1.0000
r011s018_106,0.6636
r031s034_69,0.7998
r040s071_65,0.4486
r031s034_103,0.6583
r040s059_50,0.4746
r003s009_62,0.2855
r040s028_87,0.6732
r009s110_102,0.4074
r042s028_114,0.6333
r048s002_64,0.6819
r027s009_101,0.5882
r042s013_55,0.6216
r002s010_68,0.6053
r031s021_45,0.7714
r009s126_90,0.5000
r009s015_60,0.0000
r042s029_26,0.8000
r024s014_120,0.5965
r044s003_117,0.5151
r031s003_109,0.2425
r029s004_101,0.5318
r009s040_32,0.4772
r031s009_118,0.6042
r009s066_132,1.0000
r040s048_73,0.8974
r031s003_95,0.5772
r040s028_99,0.6878
r031s018_110,0.7200
r003s004_114,0.1222
r001s015_99,0.5548
r011s028_91,0.7917
r009s011_97,0.6009
r047s021_93,0.5079
r042s010_128,0.6938
r009s108_60,0.6331
r027s017_78,0.7455
r009s077_49,1.0000
r040s030_102,0.6417
r009s083_128,1.0000
r023s001_96,0.6667
r009s066_86,0.1299
r002s010_31,0.6141
r040s059_76,0.4499
r048s002_54,0.6746
r042s029_48,0.7020
r009s119_66,0.5528
r024s021_99,0.6481
r044s002_111,0.4790
r038s065_53,0.4844
r047s021_86,0.5970
r038s074_90,0.5397
r001s005_108,0.6595
r047s043_70,0.8214
r038s025_77,0.3405
r031s013_150,0.5521
r040s048_90,0.3333
r003s004_59,0.6364
r050s015_65,0.5397
r005s015_54,0.5134
r040s015_125,0.6472
r040s042_82,0.0578
r042s010_127,0.6968
r052s025_32,0.0000
r049s010_69,0.7500
r003s009_92,0.3250
r048s036_89,0.6961
r009s004_53,0.4000
r029s004_112,0.9167
r040s008_41,0.6431
r011s018_100,0.7750
r001s037_135,0.3363
r005s015_108,0.6495
r018s011_89,0.6910
r047s039_83,0.5579
r005s046_125,1.0000
r001s005_119,0.4861
r052s029_68,0.6087
r042s023_115,0.3033
r031s030_64,0.5881
r004s035_88,0.7330
r040s059_77,0.3588
r019s012_93,0.6207
r035s005_73,0.7500
r038s091_84,0.6262
r040s069_92,0.3766
r034s009_61,0.7157
r004s032_96,0.4506
r029s010_27,0.5833
r042s010_150,0.7960
r038s069_80,0.4835
r038s058_67,1.0000
r042s029_40,0.5088
r042s013_95,0.4037
r005s015_74,0.4687
r015s008_105,0.4879
r003s009_101,0.2994
r040s072_73,0.2955
r038s028_90,0.2593
r050s006_73,0.5000
r031s003_115,0.3801
r048s037_87,0.7163
r004s035_79,0.6676
r042s029_116,0.4612
r040s015_137,0.6970
r011s002_68,0.4386
r048s002_41,0.5500
r009s126_46,0.0000
r009s044_120,0.2913
r001s037_91,0.4940
r003s003_59,0.6213
r018s011_152,0.8333
r038s040_75,0.2175
r009s083_36,1.0000
r004s035_64,0.6000
r014s008_84,0.8571
r040s020_75,0.3572
r004s027_54,0.5876
r004s021_55,0.7500
r031s025_63,0.3250
r031s009_33,0.7303
r052s015_75,0.4070
r047s026_74,0.5246
r047s007_97,0.2827
r004s016_113,0.6718
r031s030_71,0.7056
r029s003_78,0.5348
r005s015_76,0.4803
r031s009_71,0.6949
r048s036_63,0.6149
r048s037_120,0.5414
r031s009_66,0.6096
r031s034_53,0.6973
r015s008_123,0.7308
r038s085_107,0.4278
r001s021_60,0.7333
r005s045_46,0.5254
r001s036_100,0.7778
r009s052_128,0.4223
r044s003_141,1.0000
r042s030_93,0.4660
r004s007_89,0.5717
r004s032_83,0.3370
r009s050_97,0.7500
r031s021_74,0.6667
r009s119_70,0.6085
r009s089_93,0.5163
r034s009_79,0.2840
r035s003_35,0.7000
r017s110_82,0.0027
r027s052_27,0.7083
r046s012_89,0.5455
r042s029_53,0.5669
r040s015_65,0.6412
r009s108_98,0.4106
r001s036_97,0.5614
r027s009_54,0.7849
r009s052_103,0.1056
r003s013_60,0.6769
r023s014_65,0.6413
r009s050_41,0.3000
r011s002_90,0.7222
r010s012_104,0.8095
r009s050_36,0.6389
r004s007_81,0.5374
r005s015_116,0.6278
r003s003_49,0.6674
r011s019_89,0.4815
r038s065_68,0.5556
r038s049_117,0.2969
r040s008_45,0.4229
r027s017_110,0.7264
r011s022_69,0.5402
r031s030_63,0.7733
r023s002_109,0.0774
r023s002_117,0.0281
r003s002_108,0.6562
r046s005_107,0.7074
r031s011_40,0.6277
r009s050_95,0.5417
r046s012_114,0.4677
r009s003_99,0.4027
r042s013_72,0.7457
r001s015_93,0.7171
r038s060_80,0.0000
r047s039_75,0.6850
r034s009_95,0.1848
r046s001_79,0.7143
r003s004_55,0.6382
r031s002_118,0.1706
r038s028_55,0.4966
r010s002_75,0.6771
r024s014_114,0.5667
r003s013_80,0.7917
r048s037_103,0.6185
r042s029_30,0.5918
r031s013_54,0.5061
r010s003_91,0.5086
r038s025_102,0.0463
r009s114_34,0.8281
r038s060_55,0.4817
r044s003_90,0.6091
r031s024_83,0.1678
r003s002_81,0.4095
r031s003_124,0.3678
r003s003_60,0.6896
r023s002_101,0.0977
r011s025_96,0.4817
r047s021_62,0.5821
r011s019_94,0.4000
r004s021_113,0.3754
r004s035_109,0.3949
r005s015_131,0.6845
r004s027_104,0.4022
r040s048_83,0.5729
r038s025_97,0.2795
r005s015_55,0.5103
r048s002_130,0.5679
r010s018_90,0.6053
r031s010_86,0.7191
r001s033_91,0.4215
r044s002_149,0.4444
r002s010_94,0.5115
r047s046_72,0.4921
r009s046_96,0.7405
r040s048_84,0.6010
r040s030_47,0.6447
r031s003_79,0.4928
r011s016_77,0.7000
r040s072_98,0.3584
r048s010_93,0.7222
r047s018_121,0.2412
r040s015_129,0.6616
r044s003_108,0.6397
r027s009_110,0.4211
r009s092_39,0.6538
r046s001_98,0.5066
r040s071_67,0.5029
r009s094_38,0.5333
r004s021_73,0.4153
r031s034_70,0.7881
r004s027_115,0.4722
r018s011_114,0.7297
r001s036_86,0.4448
r040s016_104,0.5423
r031s021_86,0.4268
r040s022_98,0.5567
r031s030_89,0.7074
r009s077_34,0.6033
r031s030_69,0.6985
r018s008_114,0.3405
r010s024_74,0.6667
r004s021_90,0.3923
r044s003_86,0.5619
r003s002_89,0.7067
r034s025_77,0.7143
r038s060_110,0.5833
r040s072_54,0.2870
r029s003_94,0.6310
r042s029_31,0.5714
r044s003_95,0.6133
r001s037_67,0.6571
r009s046_89,0.8333
r038s049_41,1.0000
r027s017_98,0.4282
r038s028_43,0.3527
r009s056_42,0.0000
r003s003_113,0.3985
r010s002_92,0.3812
r048s015_145,0.7036
r009s040_49,0.6316
r004s034_72,0.6328
r001s037_108,0.5584
r003s004_60,0.5686
r042s015_81,0.6289
r031s037_81,0.6196
r031s009_103,0.6649
r038s060_62,0.4999
r003s003_85,0.6268
r044s003_84,0.5065
r040s022_99,0.6000
r040s015_92,0.6049
r009s020_89,0.7857
r001s015_72,0.7333
r001s037_40,0.7667
r031s030_86,0.6595
r029s003_110,0.2956
r031s021_57,0.2857
r009s020_85,0.6667
r009s052_111,0.2122
r047s043_77,0.3125
r031s025_95,0.4130
r042s013_90,0.6854
r038s049_68,0.4236
r009s089_137,0.5813
r031s037_79,0.7389
r027s017_99,0.7102
r027s017_113,0.6610
r042s023_135,0.3928
r011s031_73,0.6545
r052s025_65,0.4377
r042s015_57,0.4896
r040s059_47,0.0222
r004s035_75,0.5770
r038s032_46,0.4391
r004s035_116,0.4162
r042s023_123,0.4096
r004s035_68,0.4961
r042s028_31,0.7611
r038s060_82,0.0000
r015s010_126,0.5346
r052s002_87,0.6813
r019s001_135,0.3750
r038s054_78,0.5930
r001s033_126,0.3971
r031s037_91,0.3876
r031s025_76,0.2025
r040s043_124,0.7500
r031s003_98,0.4073
r027s017_71,0.8000
r009s076_34,0.7778
r023s014_81,0.6165
r029s010_66,0.6667
r027s017_123,0.6869
r038s020_52,0.8000
r048s015_104,0.7032
r010s018_100,0.4732
r023s002_119,0.1402
r009s006_79,0.7357
r045s002_103,0.6183
r005s069_65,0.6208
r042s028_64,0.6700
r042s023_111,0.1827
r010s010_67,0.0000
r010s003_88,0.6200
r052s025_69,0.2958
r027s015_84,0.3154
r038s049_47,0.2586
r040s071_136,0.0978
r040s032_109,0.6990
r003s015_78,0.6406
r004s027_105,0.4273
r009s066_131,0.5385
r004s035_122,0.5359
r009s083_37,0.6296
r004s027_46,0.5293
r027s009_79,0.6135
r040s028_69,0.5296
r009s010_38,0.7581
r015s008_100,0.5498
r038s020_77,0.5181
r040s071_128,0.2040
r047s015_33,0.2614
r001s002_52,0.4451
r031s024_48,0.6090
r047s021_88,0.6057
r003s003_47,0.6642
r031s016_100,0.6000
r052s025_39,0.7097
r009s009_6,0.5909
r015s009_91,0.4747
r004s021_98,0.2018
r009s004_116,0.5919
r038s069_78,0.4000
r029s003_116,0.5034
r014s008_94,0.7333
r001s033_102,0.7473
r011s018_112,1.0000
r042s010_141,0.5017
r028s026_114,0.6029
r011s031_69,0.8308
r004s033_58,0.0083
r009s114_74,0.5222
r038s026_121,0.7333
r038s049_70,0.5094
r031s021_53,0.7750
r001s014_77,0.7209
r047s026_65,0.6754
r031s008_92,0.4740
r040s001_75,0.6944
r046s005_60,0.5375
r048s036_96,0.6349
r047s026_54,0.6183
r003s003_40,0.6042
r009s052_137,0.9000
r009s006_109,0.7047
r001s002_109,0.5979
r042s030_63,0.6222
r029s004_94,0.5666
r042s028_124,0.5617
r040s011_78,0.5174
r040s032_64,0.1067
r040s016_96,0.3179
r031s008_102,0.6000
r048s036_58,1.0000
r038s049_138,0.5969
r004s016_96,0.1355
r015s010_138,0.6715
r001s037_102,0.6250
r031s013_132,0.5029
r001s037_73,0.5966
r040s043_106,0.6923
r011s018_82,0.6923
r044s003_77,0.6914
r042s013_82,0.4304
r048s002_87,0.5645
r047s026_48,0.4640
r048s036_59,0.6667
r005s045_41,0.6667
r042s029_107,0.3314
r001s037_141,0.3368
r042s028_125,0.4831
r010s012_103,0.7333
r042s015_64,0.5512
r009s066_125,0.6071
r001s015_77,0.6000
r034s025_85,0.2381
r031s009_88,0.7437
r010s013_84,0.6735
r045s002_63,0.6667
r031s021_84,0.8148
r031s008_89,0.7868
r004s034_104,0.5774
r009s089_144,0.6250
r010s011_104,0.6667
r001s015_108,0.5346
r001s021_101,0.6000
r011s016_75,0.8095
r027s017_75,0.7812
r045s002_99,0.6782
r044s002_78,0.5626
r031s018_57,0.4167
r031s030_90,0.5444
r048s015_126,0.7097
r031s018_89,0.4054
r031s021_104,0.6795
r009s040_12,0.8108
r023s001_100,0.6923
r045s002_77,0.5745
r003s004_58,0.5798
r048s015_113,0.6426
r031s013_84,0.6029
r004s034_54,0.7857
r040s011_59,0.5909
r003s002_76,0.1933
r040s008_110,0.4324
r047s043_76,0.3438
r009s004_73,0.5000
r040s071_108,0.2489
r011s025_101,0.9000
r048s002_70,0.6056
r003s009_69,0.4038
r023s002_120,0.0754
r004s034_84,0.6774
r001s015_97,0.4444
r017s110_22,0.2857
r004s021_120,0.6232
r019s012_86,0.4813
r011s002_102,0.7917
r004s035_113,0.4648
r038s091_46,0.8000
r009s108_45,0.5778
r047s046_78,0.7917
r001s002_21,0.5833
r009s004_145,0.5553
r027s017_103,0.7350
r005s046_112,0.2878
r040s042_89,0.0655
r029s004_60,0.6842
r047s026_46,0.4575
r023s002_97,0.2097
r031s021_34,0.8056
r047s015_95,0.7500
r015s010_73,0.6214
r031s009_105,0.6676
r004s033_44,0.4820
r004s034_63,0.6555
r004s016_97,0.2149
r011s002_65,0.6944
r040s002_73,0.6769
r001s037_60,0.5882
r011s019_97,0.0000
r040s011_84,0.5528
r001s015_98,0.4875
r044s002_139,0.3352
r046s005_100,0.6385
r046s012_118,0.3857
r001s037_84,0.4555
r009s093_101,0.5495
r009s108_87,0.6576
r009s050_43,0.5818
r009s017_59,0.5714
r034s025_68,0.8226
r040s072_100,0.5071
r010s003_95,0.1888
r004s031_35,0.8889
r034s006_47,0.8000
r042s029_32,0.5918
r009s017_113,0.7903
r046s012_98,0.6486
r009s092_97,0.8000
r031s015_74,0.7710
r010s018_94,0.7644
r009s052_130,0.3276
r031s034_41,0.7549
r031s011_70,0.6454
r048s002_89,0.6210
r005s015_110,0.6237
r035s005_74,0.6000
r040s043_80,0.6952
r040s028_42,0.2941
r001s033_78,0.5794
r003s004_70,0.6484
r040s069_81,0.3119
r009s114_108,0.8000
r046s012_80,0.7778
r031s015_83,0.6182
r015s010_153,0.6410
r011s025_95,0.6535
r040s069_86,0.2722
r004s031_86,0.5746
r040s028_80,0.6945
r042s028_132,0.3702
r044s002_53,0.6802
r031s024_108,0.8059
r031s010_97,0.6053
r038s065_67,0.6207
r040s002_114,0.6667
r047s015_35,0.4955
r002s003_96,0.5200
r042s029_80,0.2624
r040s059_45,0.0273
r010s011_86,0.6667
r009s017_55,0.5000
r047s046_76,0.6173
r052s002_73,0.7750
r031s024_29,1.0000
r018s011_82,0.5401
r052s025_81,0.5869
r010s018_89,0.3934
r018s011_130,0.6413
r001s037_144,0.2536
r018s011_118,0.6652
r040s042_67,0.2530
r042s010_146,0.6859
r009s046_95,0.3148
r044s002_142,0.5691
r005s015_84,0.4970
r046s005_135,0.6552
r031s018_58,0.5306
r048s002_44,0.5934
r040s008_43,0.5462
r050s015_38,0.7333
r040s011_88,0.4289
r003s003_62,0.7070
r015s008_107,0.6910
r031s024_57,0.2505
r044s003_76,0.7568
r003s004_111,0.1498
r002s003_111,0.6000
r018s011_140,0.6110
r042s029_122,0.4986
r040s046_75,0.5556
r042s029_123,0.5091
r011s016_74,0.7317
r031s013_76,0.6369
r004s036_83,0.5786
r031s013_81,0.5701
r031s034_49,0.6320
r040s043_101,0.6116
r038s049_71,0.4270
r024s014_67,1.0000
r042s030_85,0.6096
r009s050_100,0.8333
r017s110_52,0.7106
r047s007_73,0.5255
r038s020_35,0.6897
r004s034_79,0.6540
r046s005_129,0.5867
r027s009_99,0.6839
r015s008_48,0.6667
r003s003_128,0.6606
r027s009_74,0.7088
r048s037_85,0.7088
r040s002_109,0.8571
r042s028_135,0.3448
r001s002_42,0.6186
r002s010_121,0.5638
r027s015_66,0.6445
r031s003_122,0.3048
r031s034_80,0.7708
r009s089_94,0.5749
r047s021_27,0.7630
r027s001_91,0.6953
r009s052_102,0.1962
r042s028_35,0.7882
r009s073_90,1.0000
r035s007_77,0.4727
r001s014_84,0.5529
r017s110_42,0.6650
r001s005_77,0.2038
r005s015_125,0.6454
r009s126_37,0.5364
r003s015_109,0.7595
r038s020_43,0.5857
r040s069_69,0.6125
r010s018_106,0.8000
r048s002_141,0.5783
r009s094_124,0.4247
r048s002_58,0.6333
r009s009_23,0.5890
r004s027_125,0.7816
r044s002_65,0.6118
r047s039_91,0.3644
r048s032_108,0.8025
r005s015_24,0.6644
r004s036_88,0.8241
r040s020_58,0.4513
r009s010_40,0.2456
r040s069_98,0.3707
r038s058_60,0.2917
r042s029_79,0.2725
r002s003_52,1.0000
r009s108_81,0.5923
r031s034_67,0.7842
r004s027_38,0.4973
r038s040_73,0.3298
r038s032_56,0.3055
r038s040_94,0.7050
r015s008_76,0.3915
r004s032_81,0.3552
r001s036_82,0.5976
r044s002_99,0.4965
r031s021_81,0.6915
r009s110_105,0.4079
r027s052_38,0.5000
r009s066_87,0.7692
r031s021_49,0.2500
r044s003_97,0.6788
r002s010_48,0.5408
r031s030_82,0.6357
r040s043_70,0.6364
r001s036_72,0.4815
r048s015_101,0.6637
r015s008_78,0.2400
r046s005_127,0.5931
r038s057_78,0.5909
r047s026_63,0.5361
r031s030_111,0.6089
r018s008_134,0.4742
r001s037_143,0.2551
r004s034_68,0.5512
r040s059_74,0.1557
r046s005_120,0.6100
r011s002_82,0.6503
r001s037_121,0.4025
r038s069_77,0.4302
r038s024_62,0.7059
r018s008_130,0.5315
r040s048_65,0.8333
r048s036_68,0.6800
r003s003_29,0.4483
r048s015_102,0.6837
r019s001_146,1.0000
r047s026_49,0.5581
r003s009_61,0.3777
r044s002_129,0.4310
r040s048_67,0.9000
r005s069_75,0.3689
r009s030_64,0.5556
r029s010_63,0.4881
r038s049_140,0.6163
r048s036_79,0.4813
r038s040_102,0.4832
r042s028_50,0.7650
